Epoch: [0][5760/9537], lr: 0.01000	Time 0.254 (0.232)	Data 0.000 (0.001)	Loss 5.5882 (5.0068)	Prec@1 0.000 (1.094)	Prec@5 0.000 (5.086)
Epoch: [0][5780/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 4.8189 (5.0060)	Prec@1 0.000 (1.107)	Prec@5 0.000 (5.103)
Epoch: [0][5800/9537], lr: 0.01000	Time 0.235 (0.232)	Data 0.000 (0.001)	Loss 4.7439 (5.0060)	Prec@1 0.000 (1.103)	Prec@5 0.000 (5.085)
Epoch: [0][5820/9537], lr: 0.01000	Time 0.232 (0.232)	Data 0.000 (0.001)	Loss 4.6514 (5.0056)	Prec@1 0.000 (1.099)	Prec@5 0.000 (5.068)
Epoch: [0][5840/9537], lr: 0.01000	Time 0.238 (0.232)	Data 0.000 (0.001)	Loss 5.9325 (5.0051)	Prec@1 0.000 (1.096)	Prec@5 0.000 (5.051)
Epoch: [0][5860/9537], lr: 0.01000	Time 0.246 (0.232)	Data 0.000 (0.001)	Loss 5.4666 (5.0045)	Prec@1 0.000 (1.092)	Prec@5 0.000 (5.033)
Epoch: [0][5880/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 4.2053 (5.0043)	Prec@1 0.000 (1.088)	Prec@5 0.000 (5.050)
Epoch: [0][5900/9537], lr: 0.01000	Time 0.232 (0.232)	Data 0.000 (0.001)	Loss 4.8356 (5.0033)	Prec@1 0.000 (1.085)	Prec@5 0.000 (5.067)
Epoch: [0][5920/9537], lr: 0.01000	Time 0.237 (0.232)	Data 0.000 (0.001)	Loss 5.3394 (5.0026)	Prec@1 0.000 (1.081)	Prec@5 0.000 (5.067)
Epoch: [0][5940/9537], lr: 0.01000	Time 0.237 (0.232)	Data 0.000 (0.001)	Loss 4.2682 (5.0025)	Prec@1 0.000 (1.077)	Prec@5 0.000 (5.066)
Epoch: [0][5960/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 5.1232 (5.0019)	Prec@1 0.000 (1.074)	Prec@5 0.000 (5.066)
Epoch: [0][5980/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 4.5540 (5.0014)	Prec@1 0.000 (1.087)	Prec@5 0.000 (5.083)
Epoch: [0][6000/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 5.4505 (5.0019)	Prec@1 0.000 (1.083)	Prec@5 0.000 (5.066)
Epoch: [0][6020/9537], lr: 0.01000	Time 0.229 (0.232)	Data 0.000 (0.001)	Loss 3.2521 (5.0007)	Prec@1 0.000 (1.080)	Prec@5 100.000 (5.082)
Epoch: [0][6040/9537], lr: 0.01000	Time 0.232 (0.232)	Data 0.000 (0.001)	Loss 4.5571 (5.0010)	Prec@1 0.000 (1.076)	Prec@5 0.000 (5.082)
Epoch: [0][6060/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 6.2207 (5.0005)	Prec@1 0.000 (1.072)	Prec@5 0.000 (5.098)
Epoch: [0][6080/9537], lr: 0.01000	Time 0.231 (0.232)	Data 0.000 (0.001)	Loss 4.9351 (4.9994)	Prec@1 0.000 (1.069)	Prec@5 0.000 (5.131)
